,ID,filename,sentence_id,text,space_type
773,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Wanderjahre_(1821).txt,208,"Brennholz, Stangen, Gerätschaften, Tonnen und Leitern, und was man
nur wollte, war übereinander geschoben.",action_space
774,,,-1,Der Wind hatte sich gewendet und zischte jetzt wie eine Schlange durch die Fensterritze an seinem Ohr.,perceived_space
775,,Leopold_von_Sacher-Masoch_-_Matrena_(1890).txt,45,"Da war ein Zaun, der ihm den Weg versperrte.",action_space
776,,Theodor_Storm_-_Der_Schimmelreiter_(1888).txt,404,"»Wie meint Ihr
das, Tede Haien?« sagte er und setzte sich in seinem Lehnstuhl auf, »ich bin ja
doch im dritten Gliede!«",action_space
777,,Kurt_Kluge_-_Der_Herr_Kortüm_(1938).txt,-1,"Nur die würzige , leicht atembare Luft blieb und erfüllte das Schlafzimmer .",perceived_space
778,,FW_Hackländer_-_Der_Augenblick_des_Glücks_(1857).txt,1648,"Hastig warf sie ihr Strickzeug auf den Tisch und eilte in das Nebenzimmer, als
wollte sie ihren Sohn fragen, ob er denn wirklich etwas Schlimmes von Rosa
glauben könne, selbst wenn sie am Fenster gewesen wäre.",action_space
779,,Joseph_Roth_-_Die_Kapuzinergruft_(1938).txt,-1,"Es war eine plumpe Schachtel, sie lag auf dem Kaminsims.",descriptive_space
780,,Joseph_Roth_-_Rechts_und_Links_(1929).txt,13,"Er bewohnte das geräumige Haus
seines Vaters, nicht weit von der Stadt, an der großen Landstraße, die zum
Tannenwald führte.",descriptive_space
781,,Stanislaw_Przybyszewski_-_Epipsychidion_-_Introibo_(1900).txt,289,"Einen Augenblick steht das Meer in hochgereckten Flammenbränden, wirft seine
feuerstrotzenden Arme in den Himmel hinauf, wälzt sich an den Rändern an ihm
empor, und von allen Seiten saugt der Himmel die kochende Brandung in sich auf.",perceived_space
782,,Jakob_Wassermann_-_Die_Juden_von_Zirndorf_(1897).txt,4378,"Er zündete die Lampe an und sah
in ihrem Schein das Zimmer noch erfüllt von dem unerträglichen Dunst.",perceived_space
783,,Louise_von_François_-_Fräulein_Muthchen_und_ihr_Hausmeier_(1859).txt,209,"»Die Sonne«, so fuhr Hermann fort, »ging in diesem Augenblick auf, hell und
klar, wie sie seit Wochen nicht geschienen hatte.",perceived_space
784,,Joseph_von_Eichendorff_-_Aus_dem_Leben_eines_Taugenichts_(1826).txt,302,"Das Gärtchen war geplündert und wüst, im Zimmer drin lag noch das große
Rechnungsbuch aufgeschlagen, meine Geige, die ich schon fast ganz vergessen
hatte, hing verstaubt an der Wand.",descriptive_space
785,,Gorch_Fock_-_Seefahrt_ist_not!_(1913).txt,2478,"Gegen Morgen mußten alle an Deck, denn sie waren auf der alten Stelle
angelangt, wie Klaus Mewes durch Peilen und Loten festgestellt hatte.",action_space
786,,Theodor_Storm_-_Eine_Halligfahrt_(1871).txt,2,"Einst waren große Eichenwälder an unsrer Küste, und so dicht standen in ihnen
die Bäume, daß ein Eichhörnchen meilenweit von Ast zu Ast springen konnte, ohne
den Boden zu berühren.",perceived_space
787,,Wilhelm_Raabe_-_Gedelöcke_(1866).txt,15,"Er legte sowohl im Gehen wie in
der Konversation das rundliche Haupt ein wenig auf die rechte Schulter, und ein
gewisses Blinzeln der kleinen, doch sehr hellen Augen ließ vermuten, daß er
a priori wie a posteriori den Kreis seiner Erfahrungen wohl zu erweitern wisse,
und das Fältchen in den Mundwinkeln deutete darauf hin, daß er seinen lieben
Nachbarn, Freunden und Verwandten nicht alles kommuniziere, was er im Geiste
bewege.",no_space
788,,Theodor_Birt_-_Moderne_Novellen_(1923).txt,2043,"Der süße Vogelsang regte sich draußen; der Frühlingswind
fächelte, und es sproß und keimte auf Wiesen und Hecken.",perceived_space
789,,Franz_Kafka_-_Der_Prozeß_(1925).txt,217,"Er hatte die Absicht, falls sie weggehen sollten,
bis zum Haustor nachzulaufen und ihnen seine Verhaftung anzubieten.",action_space
790,,Hermann_Sudermann_-_Jolanthes_Hochzeit_(1892).txt,929,"... »Ach, hättest
du doch deine Schwester nicht fortgelassen«, denk' ich bei mir, und wie ich
hilfesuchend um mich schaue, seh' ich im Türgewölbe Lothar stehen, der sich
augenscheinlich verabschieden will.",visual_space
791,,,-1,"Fritz lag vor seinem Gartenstück auf den Knien und setzte
seine Primeln und Veilchen schon zum dritten Mal an eine neue Stelle, da flog
ein Schatten über ihm weg, und als er aufblickte, sah er einen großen Storch
nach seines Vaters Dach fliegen und sich dort mit seinen langen Beinen
niederlassen.",perceived_space
792,,Theodor_Fontane_-_Quitt_(1891).txt,772,"Opitz hatte wirklich, ganz wie Frau Menz erzählte, während der Brückenberger
Hochzeit in entgegenkommender Weise mit sich reden lassen, und als Siebenhaar,
wie durch einen glücklichen Zufall, am folgenden Tage schon einen
schwarzgesiegelten Brief empfing, der ihn in die Notwendigkeit versetzte, für
einen unbemittelten und brustkranken Amtsbruder samt Schwägerin und fünf in
kürzesten Zwischenräumen aufeinander gefolgten Kindern (die Mutter war dann
schließlich im Kindbett gestorben) eine hochgelegene, möglichst geräumige, vor
allem aber möglichst billige Wohnung im Gebirge zu mieten, beschloß er, sich
dieses Auftrages auf der Stelle zu entledigen und bei der Gelegenheit seinen
längst beabsichtigten Besuch bei den Menzes in Wolfshau zu machen und seinen
Freund Lehnert wissen zu lassen, daß alles gut stehe.",action_space
793,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Lehrjahre_(1795).txt,3181,"Bald erblickte man bewaffnete
Leute, die auf den Ort zudrangen, wo die Pferde nicht weit von den bepackten
Kutschen ihr Futter einnahmen.",visual_space
794,,Carl_Spitteler_-_Ei_Ole_(1887).txt,91,"Hinter den Schiffen lag eine unglaubliche Zahl von Städten auf Inseln
und Bergen herumgestreut.",descriptive_space
795,,Johann_Wolfgang_von_Goethe_-_Die_Wahlverwandtschaften_(1809).txt,-1,"Hier übersahen sie den ganzen Weg, die hinaufgeschrittene Männerschaar.",visual_space
796,,Joseph_von_Eichendorff_-_Auch_ich_war_in_Arkadien!_(1834).txt,30,"Ich hielt jene
Folianten für Evangelienbücher oder Missalien, mußte aber, da ich an den Pulten
einmal näher vorüberzustreifen wagte, zu meinem Erstaunen bemerken, daß es
kolossale Zeitungen waren, englische und französische.",action_space
797,,Wilhelm_Heinrich_Riehl_-_Meister_Martin_Hildebrand_(1847).txt,466,"Du sollst die kölnische Fastnacht recht gründlich
gesehen haben, darum will ich dich nachher auf den Gürzenich mitnehmen.",action_space
798,,Franz_Kafka_-_Heimkehr_(1920).txt,14,"Meines Vaters Haus ist es, aber kalt steht Stück neben Stück, als
wäre jedes mit seinen eigenen Angelegenheiten beschäftigt, die ich teils
vergessen habe, teils niemals kannte.",perceived_space
799,,Franz_Kafka_-_Der_Prozeß_(1925).txt,-1,"Nun aber stand er mit seinen Papieren in der Mitte des Zimmers, sah noch auf die Tür hin, die sich nicht wieder öffnete, und wurde erst durch einen Anruf der Wächter aufgeschreckt, die bei dem Tischchen am offenen Fenster saßen und, wie K. jetzt erkannte, sein Frühstück verzehrten.",visual_space
800,,Johann_Wolfgang_von_Goethe_-_Die_Wahlverwandtschaften_(1809).txt,12,"Man hat einen vortrefflichen
Anblick: unten das Dorf, ein wenig rechter Hand die Kirche, über deren
Turmspitze man fast hinwegsieht, gegenüber das Schloß und die Gärten.«",visual_space
801,,Felix_Dahn_-_Vom_Chiemgau_(1896).txt,1188,"Langsam nur stiegen die beiden von dem Landesteg auf der Nordostseite der Insel
den ziemlich steilen Hang hinan, auf dessen Krone ein stattlich Gehöft weiten
Ausblick über die Wipfel des Inselwaldes hinweg nach allen Seiten über See und
Land gewährte.",visual_space
802,,,-1,"Der alte Mann stand auf von den Instrumenten und sah hin, es war ein Blick voll
strahlenden Zornes, und ein tief entrüstetes Antlitz.",perceived_space
803,,Willy_Pastor_-_Der_Tod_des_Judas_(1895).txt,184,"Da sprang er auf und wie ein Rasender stürzte er auf die Höhe eines Steinbruchs
in der Nähe.",action_space
804,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Lehrjahre_(1795).txt,3223,"Er hatte seine
Augen auf die sanften, hohen, stillen, teilnehmenden Gesichtszüge der
Ankommenden geheftet;",no_space
805,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Lehrjahre_(1795).txt,3157,"Da lagen Dörfer und Mühlen in den Gründen, Städtchen
in der Ebene, und neue, in der Ferne eintretende Berge machten die Aussicht
noch hoffnungsvoller, indem sie nur wie eine sanfte Beschränkung hereintraten.",perceived_space
806,,Georg_Ebers_-_Im_Schmiedefeuer_(1894).txt,5585,"Als sie sich dem Schlößlein näherten, gewahrten sie schon von der Straße aus in
der von Windlichtern erhellten Laube die Gräfin.",action_space
807,,Sophie_Wörishöffer_-_Gerettet_aus_Sibirien_(1885).txt,3064,"Die Nacht war dunkel, aber der Himmel wolkenlos und die Temperatur ziemlich
milde.",perceived_space
808,,Joseph_Roth_-_Die_Flucht_ohne_Ende_(1927).txt,1860,"Vom Fenster aus konnte er den weichen Hut des steinernen Dichters sehen,
Spatzen, die auf seinem Kopf tanzten, das Dach mit dem dreieckigen
Giebelvorsprung des Theaters, alle strahlenförmigen Straßen, rechts das dunkle
Grün des Gartens und weit und breit hüpfende Schornsteine, wie Kinder in einem
blauen Dunst.",perceived_space
809,,Jakob_Wassermann_-_Lukardis_-_Erzählungen_(1920).txt,1087,Auch auf der Straße schien es nun lebendig zu werden.,perceived_space
810,,Joseph_von_Eichendorff_-_Aus_dem_Leben_eines_Taugenichts_(1826).txt,80,"Da sah ich nun allemal die allerschönste Dame noch heiß und halb
verschlafen im schneeweißen Kleide an das offene Fenster hervortreten.",visual_space
811,,,-1,"An einem trüben Regentag, nachdem sie kurz vorher auf Annas Grabe nach Herzenslust sich ausgeweint, kam ihr mit eins, und wie durch eine höhere Eingebung, der ungeheure Gedanke: sie wolle, müsse sterben, die Gerechtigkeit selbst sollte ihr die Hand dazu leihen.",perceived_space
812,,Ernst_von_Wildenbruch_-_Schwester-Seele_(1894).txt,5893,"Man war am Eingange des Spielsaales angelangt, der sich auf der Hinterseite des
Gebäudes befand.",action_space
813,,Adalbert_Stifter_-_Abdias_(1842).txt,750,"Er wollte alles recht wohl
herrichten, und in Gang bringen, damit, wenn er nach Afrika reiste, um Melek
ein Messer in das Herz zu rennen – und wenn er etwa dabei erwischt und
umgebracht würde, Ditha versorgt sei.",action_space
814,,,-1,"Die Nachtkälte dringt nicht durch die gut verschlossene, doppelte Zeltwand.",perceived_space
815,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,288,"»Gleich hinter unserm Haus war der Wald, mit sehr
guten ebenen Wegen... nicht wahr, Papa?",descriptive_space
816,,René_Schickele_-_Der_Wolf_in_der_Hürde_(1931).txt,4398,"Als sie
aus der Umarmung auftauchte, stand sie vor ihm, trotz der Entfernung sahen wir,
wie sie zitterte, und hielt den Blick zu Boden gerichtet.",visual_space
817,,Meinrad_Lienert_-_Der_König_von_Euland_(1928).txt,915,"Was ein ganzer Mann ist, verläßt sich nicht aufs erben, sondern aufs
erwerben.",no_space
818,,Emil_Ertl_-_Auf_der_Wegwacht_(1911).txt,1149,"Da
sahen sie die Generale in den Garten treten und sich dem Hause nähern.",visual_space
819,,Rudolph_Stratz_-_Die_törichte_Jungfrau_(1901).txt,1192,"Wo er hintrifft,
verklärt ein tiefes sattes Blau gleich dem Widerschein des nebelüberspannten
Himmelszeltes das kalte Eis und lange noch leuchtet, wenn der Gruß von oben
erloschen, die warme Farbe in den durchsichtigen Mauern des Kristallpalastes
nach und umsäumt die Gletscherspalten, die klaffenden Pforten der Unterwelt,
mit einem glühenden Kranz.",perceived_space
820,,Johannes_Schlaf_-_Ein_freies_Weib_(1912).txt,387,"Du lieber Gott: aber es ist ja, gottlob, so
rührend unbewußt und naiv!",no_space
821,,Gustav_Sack_-_Ein_verbummelter_Student_(1917).txt,2966,"O nur ein Mittel, mir sie denkbar zu machen.",no_space
822,,Jakob_Wassermann_-_Lukardis_-_Erzählungen_(1920).txt,1082,"Das
schauerliche Brüllen eines Mannes erfüllte das ganze Haus.",perceived_space
823,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,389,"– Und als er wieder aufblickte, war alles finster geworden,
nur das Rauschen eines weiten Sternenmantels ging noch durch die Einsamkeit des
Himmels, und auch den Gesang, als sängen Engel ein Weihnachtslied, hörte er
wieder hoch in den Lüften so über alle Beschreibung freudig erklingen, daß er
vor tiefer Lust und Wehmut aufwachte.",perceived_space
824,,Peter_Rosegger_-_Das_Sünderglöckel_(1909).txt,3354,"Hatte
es mich doch allemal, so oft ich draußen war, gelangweilt an den Wässern,
verdrossen in den Wäldern, zu sehr umwindet auf den Almen – daß ich bald wieder
dem Heim zuwanderte!",perceived_space
825,,Fedor_von_Zobeltitz_-_Der_Telamone_(1893).txt,1429,Die vier Zuhörer horchten auf.,no_space
826,,Theodor_Storm_-_Novellen_(1888).txt,698,"Eine Nachtigall schlug plötzlich neben ihnen aus den Büschen , die Blätter säuselten .",perceived_space
827,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,221,"Öfters kam sie mit ihrer Mutter in das Haus, das die
Wergenthins am Lungano gemietet hatten; und während Frau Ehrenberg die leidende
Baronin in ihrer müd-geistreichen Weise zu unterhalten suchte, stand Else mit
Georg am Fenster, führte altkluge Gespräche über die Kunst der Präraffaeliten
und lächelte der vergangenen kindischen Spiele.",action_space
828,,Arthur_Schnitzler_-_Frau_Berta_Garlan_(1901).txt,39,"Wenn sie dort oben auf dem gepflegten Kies,
zwischen den Kreuzen und Steinen umherwandelte, und am Grab ihres Mannes ein
stilles Gebet verrichtete oder auch ein paar Feldblumen hinlegte, die sie auf
dem Hinweg selbst gepflückt, empfand sie kaum mehr die leiseste schmerzliche
Bewegung.",perceived_space
829,,Gottfried_August_Bürger_-_Münchhausen_(1786).txt,1139,"Bald nach dieser wundervollen Veränderung sahen wir Land und nicht weit von uns
einen Hafen, auf den wir zusegelten und den wir sehr geräumig und tief fanden.",visual_space
830,,Klabund_-_Erotische_Erzählungen_(1928).txt,241,"Inzwischen knüpfte der Graf eine Liebschaft an, die ihn in auch bei ihm
ungewöhnliche Verschwendung seines Geldes und seiner Kräfte trieb.",no_space
831,,Friedrich_Gerstäcker_-_Schwarz_und_Weiß_(1848).txt,202,"»Ist es etwa der, den er vor kurzer Zeit so fürchterlich mißhandelte?« fragte
Hennigs.",no_space
832,,Leopold_Kompert_-_Der_Dorfgeher_(1851).txt,677,"»Dem Kind seine Mutter«, gab der Dorfgeher Bescheid, »war einmal das
unglücklichste Weib auf der Erd', und wenn sie's nicht mehr ist, so hat sie das
Schimme Prager zu verdanken.«",no_space
833,,Kurt_Tucholsky_-_Kleine_Geschichten_(1925).txt,479,"Für uns
jedenfalls nur dieses eine Mal.",no_space
834,,ETA_Hoffmann_-_Des_Vetters_Eckfenster_(1822).txt,89,"Bemerkst du wohl jenes
Frauenzimmer, die sich an der Ecke dort, unerachtet das Gedränge gar nicht zu
groß, mit beiden spitzen Ellenbogen Platz macht?",descriptive_space
835,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,245,"Eines Abends im vergangenen Frühjahr war
Georg mit ihm zusammen von Ehrenbergs fortgegangen, und sie waren in eine so
anregende Unterhaltung über musikalische Dinge geraten, daß sie bis drei Uhr
früh auf einer Ringstraßenbank weitergeplaudert hatten.",action_space
836,,Adalbert_Stifter_-_Bunte_Steine_(1853).txt,163,"Auf diesem Gange stehen unter dem Überdache des Hauses gewöhnlich einige
Schemel oder derlei Dinge, die dazu dienen, daß sich die Mägde beim Hecheln des
Flachses oder andern ähnlichen Arbeiten darauf niedersetzen können, um vor dem
Unwetter geschützt zu sein.",descriptive_space
837,,Ludwig_Tieck_-_William_Lovell_(1795).txt,7091,"Sie verdienen es gar nicht, daß sie ihn lesen dürfen.",no_space
838,,René_Schickele_-_Das_gelbe_Haus_(1940).txt,328,"Zu seinem Schreck waren ihm
unterwegs Straße und Hausnummer entfallen, aber der erste Mensch, an den er
sich mit der Frage nach Herrn Hirsch wandte, konnte ihm Bescheid geben, der
nächste, den er ein Wegstück weiter ansprach, ebenfalls, und so ließ er sich
von denen, die ihm in dem Labyrinth von üppigen, zwischen Vorgärten gebetteten
Wegen begegneten, bis vor das kleine schmucke Haus des Herrn Hirsch weisen.",action_space
839,,Friedrich_Theodor_Vischer_-_Auch_Einer_(1879).txt,8712,"– Hier bleibe ich bis zur Nacht, dann die Nacht durch zu
Fuß rückwärts und schnell weiter, hinaus, – wohin?",action_space
840,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,578,"Indem ich eben wieder die
große Treppe hinaufsteigen wollte, bemerkte ich einen schwachen, flüchtigen
Lichtschimmer, der von dem entgegengesetzten Flügel des Schlosses
herüberzukommen schien.",perceived_space
841,,Theodor_Fontane_-_Gefährliches_Spiel_(1898).txt,34,"Ihn von oben her so ohne weiteres zu erreichen, war unmöglich,
und so griff ich denn nach einem von der einen Strickleiter etwas
herabhängenden Tau und ließ mich, meinen Körper durch allerlei Künste und
Möglichkeiten verlängernd, an der Schiffswand so weit herab, daß Fritz Ehrlich
meinen am weitesten nach unten reisenden linken Fuß gerade noch fassen konnte.",action_space
842,,René_Schickele_-_Die_Witwe_Bosca_(1933).txt,2461,"Erwarte mich in deinem herrlichen, goldgelben Zimmer.",perceived_space
843,,Edmund_Hoefer_-_Die_alte_Erlaucht_(1857).txt,99,"Da standen sie auf einem kleinen
freien Platz, allein hell war es dort doch nicht, weil die rings stehenden
Bäume den Raum mit ihren mächtigen weitverzweigten Kronen fast ganz überwölbten
und ihn in grüne Dämmerung hüllten.",perceived_space
844,,Walther_Kabel_-_Der_seltsame_Milliardär_(1933).txt,787,"Die weißhaarige Frau, die steif wie ein Stock in ihrem Sessel saß und deren
Züge ein unerträgliches Maß von Hochmut und Anmaßung zeigten, sagte schneidend:
»Dieser Diebstahl war ein böser taktischer Fehler von dir, lieber Arthur, ich
betone dies nochmals.«",action_space
845,,Joseph_Roth_-_Panoptikum_(1930).txt,1747,"Und ich beschloß, am nächsten Tag in die Kirche zu gehn –
wo bis auf weiteres immer noch der Trost gefunden wird, den die Sozialpolitik
nicht geben kann.",action_space
846,,Theodor_Storm_-_Waldwinkel_(1874).txt,81,"Der Bürgermeister zog die Klingel, und der eintretende Gefangenwärter erhielt
Befehl, den Magister vorzuführen.",action_space
847,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Lehrjahre_(1795).txt,3037,"Wilhelm ließ sich weitläufig zu ihrem Lobe heraus, und ihre
Unterhaltung war heiter und fröhlich.",no_space
